ability_id,version_group_id,language_id,flavor_text
57,16,8,"Aumenta l’Attacco Speciale se ci
sono Pokémon con Meno o Più."
57,16,9,"Boosts the Sp. Atk stat if another
Pokémon has Plus or Minus."
57,16,11,"プラスかマイナスがいると
特攻が　あがる。"
58,5,9,Powers up with PLUS.
58,6,9,Powers up with PLUS.
58,7,9,Powers up with PLUS.
58,8,9,"Boosts Sp. Atk if another
Pokémon has Plus."
58,9,9,"Boosts Sp. Atk if another
Pokémon has Plus."
58,10,9,"Ups Sp. Atk if another
Pokémon has Plus."
58,11,5,"Augmente l’Atq. Spé. si un
Pokémon a Minus ou Plus."
58,11,9,"Ups Sp. Atk if another
Pokémon has Plus or Minus."
58,14,9,"Ups Sp. Atk if another
Pokémon has Plus or Minus."
58,15,1,"プラスかマイナスがいると
とくこうが　あがる。"
58,15,3,"플러스나 마이너스가 있으면
특수공격이 올라간다."
58,15,5,"Augmente l’Attaque Spéciale si
un Pokémon a Minus ou Plus."
58,15,6,"Erhöht den Spezial-Angriff, wenn
Plus oder Minus vertreten sind."
58,15,7,"Potencia el At. Esp. si algún otro
Pokémon tiene Más o Menos."
58,15,8,"Aumenta l’Attacco Speciale se ci
sono Pokémon con Meno o Più."
58,15,9,"Boosts the Sp. Atk stat if another
Pokémon has Plus or Minus."
58,15,11,"プラスかマイナスがいると
特攻が　あがる。"
58,16,1,"プラスかマイナスがいると
とくこうが　あがる。"
58,16,3,"플러스나 마이너스가 있으면
특수공격이 올라간다."
58,16,5,"Augmente l’Atq. Spé. si un autre
Pokémon a Minus ou Plus."
58,16,6,"Erhöht den Spezial-Angriff, wenn
Plus oder Minus vertreten ist."
58,16,7,"Potencia el At. Esp. si algún otro
Pokémon tiene Más o Menos."
58,16,8,"Aumenta l’Attacco Speciale se ci
sono Pokémon con Meno o Più."
58,16,9,"Boosts the Sp. Atk stat if another
Pokémon has Plus or Minus."
58,16,11,"プラスかマイナスがいると
特攻が　あがる。"
59,5,9,Changes with the weather.
59,6,9,Changes with the weather.
59,7,9,Changes with the weather.
59,8,9,"CASTFORM transforms with
the weather."
59,9,9,"CASTFORM transforms with
the weather."
59,10,9,"CASTFORM transforms with
the weather."
59,11,5,"Morphéo change de forme
selon le climat."
59,11,9,"Castform transforms with
the weather."
59,14,9,"Castform transforms with
the weather."
59,15,1,"てんきで　ポワルンが
へんかする。"
59,15,3,"날씨에 따라
캐스퐁이 변화한다."
59,15,5,"Morphéo change de forme selon
le climat."
59,15,6,"Formeo verändert seine Form
abhängig vom Wetter."
59,15,7,"Se transforma según el tiempo
atmosférico."
59,15,8,"La forma di Castform cambia in
base alle condizioni atmosferiche."
59,15,9,"Castform transforms with
the weather."
59,15,11,"天気で　ポワルンが
変化する。"
59,16,1,"てんきで　ポワルンが
へんかする。"
59,16,3,"날씨에 따라
캐스퐁이 변화한다."
59,16,5,"Morphéo change de forme selon
le climat."
59,16,6,"Formeo verändert seine Form
abhängig vom Wetter."
59,16,7,"Se transforma según el tiempo
atmosférico."
59,16,8,"La forma di Castform cambia in 
base alle condizioni atmosferiche. "
59,16,9,"Castform transforms with
the weather."
59,16,11,"天気で　ポワルンが
変化する。"
60,5,9,Prevents item theft.
60,6,9,Prevents item theft.
60,7,9,Prevents item theft.
60,8,9,"Protects the Pokémon
from item theft."
60,9,9,"Protects the Pokémon
from item theft."
60,10,9,"Protects the Pokémon
from item theft."
60,11,5,"Fait s’agripper à l’objet
pour en empêcher le vol."
60,11,9,"Protects the Pokémon
from item theft."
60,14,9,"Protects the Pokémon
from item theft."
60,15,1,"ねんちゃくして
どうぐを　まもる。"
60,15,3,"달라붙어서
도구를 지킨다."
60,15,5,"Fait s’agripper à l’objet pour
en empêcher le vol."
60,15,6,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
60,15,7,"Protege al Pokémon del robo
de objetos."
60,15,8,"Protegge il Pokémon dal furto
di strumenti."
60,15,9,"Protects the Pokémon
from item theft."
60,15,11,"ねんちゃくして
道具を　守る。"
60,16,1,"ねんちゃくして
どうぐを　まもる。"
60,16,3,"달라붙어서
도구를 지킨다."
60,16,5,"Fait s’agripper à l’objet pour
en empêcher le vol."
60,16,6,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
60,16,7,"Protege al Pokémon del robo
de objetos."
60,16,8,"Protegge il Pokémon dal furto
di strumenti."
60,16,9,"Protects the Pokémon
from item theft."
60,16,11,"ねんちゃくして
道具を　守る。"
61,5,9,Heals the body by shedding.
61,6,9,Heals the body by shedding.
61,7,9,Heals the body by shedding.
61,8,9,"The Pokémon may heal its
own status problems."
61,9,9,"The Pokémon may heal its
own status problems."
61,10,9,"The Pokémon may heal its
own status problems."
61,11,5,"Le Pokémon soigne parfois
ses problèmes de statut."
61,11,9,"The Pokémon may heal its
own status problems."
61,14,9,"The Pokémon may heal its
own status problems."
61,15,1,"じょうたい　いじょうを
なおす　ことがある。"
61,15,3,"상태 이상을
회복할 때가 있다."
61,15,5,"Le Pokémon soigne parfois ses
problèmes de statut."
61,15,6,"Das Pokémon heilt eventuell
seine Statusprobleme."
61,15,7,"Cura los problemas de estado
mudando la piel."
61,15,8,"Può curare i problemi di stato
del Pokémon."
61,15,9,"The Pokémon may heal its
own status conditions."
61,15,11,"状態異常を
治すことが　ある。"
61,16,1,"じょうたい　いじょうを
なおす　ことがある。"
61,16,3,"상태 이상을
회복할 때가 있다."
61,16,5,"Le Pokémon soigne parfois ses
problèmes de statut."
61,16,6,"Das Pokémon heilt eventuell
seine Statusprobleme."
61,16,7,"Cura los problemas de estado
mudando la piel."
61,16,8,"Può curare i problemi di stato
del Pokémon."
61,16,9,"The Pokémon may heal its
own status conditions."
61,16,11,"状態異常を
治すことが　ある。"
62,5,9,Ups ATTACK if suffering.
62,6,9,Ups ATTACK if suffering.
62,7,9,Ups ATTACK if suffering.
62,8,9,"Boosts Attack if there is
a status problem."
62,9,9,"Boosts Attack if there is
a status problem."
62,10,9,"Boosts Attack if there is
a status problem."
62,11,5,"Augmente l’Attaque s’il y
a un problème de statut."
62,11,9,"Boosts Attack if there is
a status problem."
62,14,9,"Boosts Attack if there is
a status problem."
62,15,1,"じょうたい　いじょうで
こうげきが　あがる。"
62,15,3,"상태 이상이 되면
공격이 올라간다."
62,15,5,"Augmente l’Attaque s’il y a un
problème de statut."
62,15,6,"Steigert bei Statusproblemen
den Angriffs-Wert."
62,15,7,"Sube el Ataque si sufre un
problema de estado."
62,15,8,"Aumenta l’Attacco in caso di
problemi di stato."
62,15,9,"Boosts the Attack stat if the
Pokémon has a status condition."
62,15,11,"状態異常で
攻撃が　あがる。"
62,16,1,"じょうたい　いじょうで
こうげきが　あがる。"
62,16,3,"상태 이상이 되면
공격이 올라간다."
62,16,5,"Augmente l’Attaque s’il y a un
problème de statut."
62,16,6,"Steigert bei Statusproblemen
den Angriffs-Wert."
62,16,7,"Sube el Ataque si sufre un
problema de estado."
62,16,8,"Aumenta l’Attacco in caso di
problemi di stato."
62,16,9,"Boosts the Attack stat if the
Pokémon has a status condition."
62,16,11,"状態異常で
攻撃が　あがる。"
63,5,9,Ups DEFENSE if suffering.
63,6,9,Ups DEFENSE if suffering.
63,7,9,Ups DEFENSE if suffering.
63,8,9,"Boosts Defense if there is
a status problem."
63,9,9,"Boosts Defense if there is
a status problem."
63,10,9,"Ups Defense if there is
a status problem."
63,11,5,"Augmente la Défense s’il y
a un problème de statut."
63,11,9,"Ups Defense if there is
a status problem."
63,14,9,"Ups Defense if there is
a status problem."
63,15,1,"じょうたい　いじょうで
ぼうぎょが　あがる。"
63,15,3,"상태 이상이 되면
방어가 올라간다."
63,15,5,"Augmente la Défense s’il y a
un problème de statut."
63,15,6,"Steigert bei Statusproblemen
die Verteidigung."
63,15,7,"Sube la Defensa si sufre un
problema de estado."
63,15,8,"Aumenta la Difesa in caso di
problemi di stato."
63,15,9,"Boosts the Defense stat if the
Pokémon has a status condition."
63,15,11,"状態異常で
防御が　あがる。"
63,16,1,"じょうたい　いじょうで
ぼうぎょが　あがる。"
63,16,3,"상태 이상이 되면
방어가 올라간다."
63,16,5,"Augmente la Défense s’il y a
un problème de statut."
63,16,6,"Steigert bei Statusproblemen
die Verteidigung."
63,16,7,"Sube la Defensa si sufre un
problema de estado."
63,16,8,"Aumenta la Difesa in caso di
problemi di stato."
63,16,9,"Boosts the Defense stat if the
Pokémon has a status condition."
63,16,11,"状態異常で
防御が　あがる。"
64,5,9,Draining causes injury.
64,6,9,Draining causes injury.
64,7,9,Draining causes injury.
64,8,9,"Inflicts damage on foes
using any draining move."
64,9,9,"Inflicts damage on foes
using any draining move."
64,10,9,"Inflicts damage on foes
using any draining move."
64,11,5,"Blesse l’ennemi qui draine
l’énergie du Pokémon."
64,11,9,"Damages attackers
using any draining move."
64,14,9,"Damages attackers
using any draining move."
64,15,1,"すいとった　あいての
ＨＰを　へらす。"
64,15,3,"흡수한 상대의
HP를 줄인다."
64,15,5,"Blesse l’attaquant qui draine
l’énergie du Pokémon."
64,15,6,"Schadet Angreifern,
die Saug-Attacken einsetzen."
64,15,7,"Hiere a los Pokémon que drenan
PS."
64,15,8,"Danneggia i Pokémon che usano
mosse ruba-PS."
64,15,9,"Damages attackers
using any draining move."
64,15,11,"吸いとった　相手の
ＨＰを　減らす。"
64,16,1,"すいとった　あいての
ＨＰを　へらす。"
64,16,3,"흡수한 상대의
HP를 줄인다."
64,16,5,"Blesse l’attaquant qui draine
l’énergie du Pokémon."
64,16,6,"Schadet Angreifern,
die Saug-Attacken einsetzen."
64,16,7,"Hiere a los Pokémon que drenan
PS."
64,16,8,"Danneggia i Pokémon che usano
mosse ruba-PS."
64,16,9,"Damages attackers
using any draining move."
64,16,11,"吸いとった　相手の
ＨＰを　減らす。"
65,5,9,Ups GRASS moves in a pinch.
65,6,9,Ups GRASS moves in a pinch.
65,7,9,Ups GRASS moves in a pinch.
65,8,9,"Powers up Grass-type
moves in a pinch."
65,9,9,"Powers up Grass-type
moves in a pinch."
65,10,9,"Powers up Grass-type
moves in a pinch."
65,11,5,"Booste les capacités
Plante en cas de besoin."
65,11,9,"Powers up Grass-type
moves in a pinch."
65,14,9,"Powers up Grass-type
moves in a pinch."
65,15,1,"ピンチのとき　くさの
いりょくが　あがる。"
65,15,3,"위급할 때 풀타입의
위력이 올라간다."
65,15,5,"Booste les capacités Plante en
cas de besoin."
65,15,6,"Erhöht in Notfällen die Stärke
von Pflanzen-Attacken."
65,15,7,"Potencia los ataques de tipo
Planta en un apuro."
65,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Erba."
65,15,9,"Powers up Grass-type moves
when the Pokémon is in trouble."
65,15,11,"ピンチのとき　くさの
威力が　あがる。"
65,16,1,"ピンチのとき　くさの
いりょくが　あがる。"
65,16,3,"위급할 때 풀타입의
위력이 올라간다."
65,16,5,"Booste les capacités Plante en
cas de besoin."
65,16,6,"Erhöht in Notfällen die Stärke
von Pflanzen-Attacken."
65,16,7,"Potencia los ataques de tipo
Planta en un apuro."
65,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Erba."
65,16,9,"Powers up Grass-type moves
when the Pokémon is in trouble."
65,16,11,"ピンチのとき　くさの
威力が　あがる。"
66,5,9,Ups FIRE moves in a pinch.
66,6,9,Ups FIRE moves in a pinch.
66,7,9,Ups FIRE moves in a pinch.
66,8,9,"Powers up Fire-type
moves in a pinch."
66,9,9,"Powers up Fire-type
moves in a pinch."
66,10,9,"Powers up Fire-type
moves in a pinch."
66,11,5,"Booste les capacités
Feu en cas de besoin."
66,11,9,"Powers up Fire-type
moves in a pinch."
66,14,9,"Powers up Fire-type
moves in a pinch."
66,15,1,"ピンチのとき　ほのおの
いりょくが　あがる。"
66,15,3,"위급할 때 불꽃타입의
위력이 올라간다."
66,15,5,"Booste les capacités Feu en
cas de besoin."
66,15,6,"Erhöht in Notfällen die Stärke
von Feuer-Attacken."
66,15,7,"Potencia los ataques de tipo
Fuego en un apuro."
66,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Fuoco."
66,15,9,"Powers up Fire-type moves when
the Pokémon is in trouble."
66,15,11,"ピンチのとき　ほのおの
威力が　あがる。"
66,16,1,"ピンチのとき　ほのおの
いりょくが　あがる。"
66,16,3,"위급할 때 불꽃타입의
위력이 올라간다."
66,16,5,"Booste les capacités Feu en
cas de besoin."
66,16,6,"Erhöht in Notfällen die Stärke
von Feuer-Attacken."
66,16,7,"Potencia los ataques de tipo
Fuego en un apuro."
66,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Fuoco."
66,16,9,"Powers up Fire-type moves when
the Pokémon is in trouble."
66,16,11,"ピンチのとき　ほのおの
威力が　あがる。"
67,5,9,Ups WATER moves in a pinch.
67,6,9,Ups WATER moves in a pinch.
67,7,9,Ups WATER moves in a pinch.
67,8,9,"Powers up Water-type
moves in a pinch."
67,9,9,"Powers up Water-type
moves in a pinch."
67,10,9,"Powers up Water-type
moves in a pinch."
67,11,5,"Booste les capacités
Eau en cas de besoin."
67,11,9,"Powers up Water-type
moves in a pinch."
67,14,9,"Powers up Water-type
moves in a pinch."
67,15,1,"ピンチのとき　みずの
いりょくが　あがる。"
67,15,3,"위급할 때 물타입의
위력이 올라간다."
67,15,5,"Booste les capacités Eau en
cas de besoin."
67,15,6,"Erhöht in Notfällen die Stärke
von Wasser-Attacken."
67,15,7,"Potencia los ataques de tipo
Agua en un apuro."
67,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Acqua."
67,15,9,"Powers up Water-type moves
when the Pokémon is in trouble."
67,15,11,"ピンチのとき　みずの
威力が　あがる。"
67,16,1,"ピンチのとき　 ずの
いりょくが　あがる。"
67,16,3,"위급할 때 물타입의
위력이 올라간다."
67,16,5,"Booste les capacités Eau en
cas de besoin."
67,16,6,"Erhöht in Notfällen die Stärke
von Wasser-Attacken."
67,16,7,"Potencia los ataques de tipo
Agua en un apuro."
67,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Acqua."
67,16,9,"Powers up Water-type moves
when the Pokémon is in trouble."
67,16,11,"ピンチのとき　 ずの
威力が　あがる。"
68,5,9,Ups BUG moves in a pinch.
68,6,9,Ups BUG moves in a pinch.
68,7,9,Ups BUG moves in a pinch.
68,8,9,"Powers up Bug-type
moves in a pinch."
68,9,9,"Powers up Bug-type
moves in a pinch."
68,10,9,"Powers up Bug-type
moves in a pinch."
68,11,5,"Booste les capacités
Insecte en cas de besoin."
68,11,9,"Powers up Bug-type
moves in a pinch."
68,14,9,"Powers up Bug-type
moves in a pinch."
68,15,1,"ピンチのとき　むしの
いりょくが　あがる。"
68,15,3,"위급할 때 벌레타입의
위력이 올라간다."
68,15,5,"Booste les capacités Insecte en
cas de besoin."
68,15,6,"Erhöht in Notfällen die Stärke
von Käfer-Attacken."
68,15,7,"Potencia los ataques de tipo
Bicho en un apuro."
68,15,8,"Quando si è in difficoltà, potenzia
le mosse di tipo Coleottero."
68,15,9,"Powers up Bug-type moves when
the Pokémon is in trouble."
68,15,11,"ピンチのとき　むしの
威力が　あがる。"
68,16,1,"ピンチのとき　むしの
いりょくが　あがる。"
68,16,3,"위급할 때 벌레타입의
위력이 올라간다."
68,16,5,"Booste les capacités Insecte en
cas de besoin."
68,16,6,"Erhöht in Notfällen die Stärke
von Käfer-Attacken."
68,16,7,"Potencia los ataques de tipo
Bicho en un apuro."
68,16,8,"Quando si è in difficoltà, potenzia  
le mosse di tipo Coleottero."
68,16,9,"Powers up Bug-type moves when
the Pokémon is in trouble."
68,16,11,"ピンチのとき　むしの
威力が　あがる。"
69,5,9,Prevents recoil damage.
69,6,9,Prevents recoil damage.
69,7,9,Prevents recoil damage.
69,8,9,"Protects the Pokémon
from recoil damage."
69,9,9,"Protects the Pokémon
from recoil damage."
69,10,9,"Protects the Pokémon
from recoil damage."
69,11,5,"Protège le Pokémon des
dégâts de contrecoups."
69,11,9,"Protects the Pokémon
from recoil damage."
69,14,9,"Protects the Pokémon
from recoil damage."
69,15,1,"ぶつかっても
はんどうを　うけない。"
69,15,3,"부딪쳐도
반동을 받지 않는다."
69,15,5,"Protège le Pokémon des dégâts
de contrecoups."
69,15,6,"Verhindert Schaden, der durch
Rückstoß entsteht."
69,15,7,"Impide que el Pokémon se dañe
con sus movimientos."
69,15,8,"Protegge il Pokémon dai
contraccolpi."
69,15,9,"Protects the Pokémon
from recoil damage."
69,15,11,"ぶつかっても
反動を　受けない。"
69,16,1,"ぶつかっても
はんどうを　うけない。"
69,16,3,"부딪쳐도
반동을 받지 않는다."
69,16,5,"Protège le Pokémon des dégâts
de contrecoups."
69,16,6,"Verhindert Schaden, der durch
Rückstoß entstehen würde."
69,16,7,"Impide que el Pokémon se dañe
con sus movimientos."
69,16,8,"Protegge il Pokémon dai
contraccolpi."
69,16,9,"Protects the Pokémon
from recoil damage."
69,16,11,"ぶつかっても
反動を　受けない。"
70,5,9,Summons sunlight in battle.
