item_id,local_language_id,short_effect,effect
192,5,"Tenu: Le porteur gagne deux fois plus d'EV des combats, mais a sa Vitesse divisée par deux en combat.","Tenu 
:   Quand le porteur devrait gagner des [EV]{mechanic:effort} grâce à un combat, il gagne le double de ces EV à la place.  

Tenu au combat 
:   Le porteur a la moitié de sa [Vitesse]{mechanic:speed}."
192,9,"Held: Holder gains double effort values from battles, but has halved Speed in battle.","Held
:   When the holder would gain [effort]{mechanic:effort} due to battle, it gains double that effort instead.

Held in battle
:   Holder has half its [Speed]{mechanic:speed}."
193,5,Tenu: La moitié de l'expérience gagnée par un combat est attribuée au Pokémon portant cet objet.,"Tenu
:   L'[expérience]{mechanic:experience} est séparée entre deux groupes: Les Pokémon qui ont participé au combat, et les Pokémon qui portent cet objet.  Chaque Pokémon gagne de l’expérience comme s'il avait combattu seul, divisé par le nombre de Pokémon dans son groupe, ensuite divisé par le nombre de groupes. Les Pokémon portant cet objet qui ont aussi participé au combat gagne l'expérience en double.

    Les Pokémon [KO]{mechanic:fainted} ne gagnent jamais d'expérience, et les groupes vides sont 
ignorés; ainsi, si un Pokémon seul qui porte cet objet et que le seul Pokémon qui a combattu est mis KO par []{move:explosion}, le porteur gagnera toute l'expérience."
193,9,Held: Half the experience from a battle is split between Pokémon holding this item.,"Held
:   [Experience]{mechanic:experience} is split across two groups: Pokémon who participated in battle, and Pokémon holding this item.  Each Pokémon earns experience as though it had battled alone, divided by the number of Pokémon in its group, then divided by the number of groups. Pokémon holding this item who also participated in battle effectively earn experience twice.

    [Fainted]{mechanic:fainted} Pokémon never earn experience, and empty groups are
ignored; thus, if a single Pokémon is holding this item and the only Pokémon who battled faints from []{move:explosion}, the holder will gain full experience."
194,5,Tenu: Le porteur a 3/16 (18.75%) de chance d'attaquer en premier.,"Tenu au combat
:   Quand le porteur tente d'utiliser une capacité, il y a 3/16 chances d'agir en premier parmi les capacités de même [priorité]{mechanic:priority}.  Si plusieurs Pokémon ont cet effet en même temps, la [Vitesse]{mechanic:speed} est utilisée pour départager comme normalement, mais l'effet de []{move:trick-room} est ignoré."
194,9,Held: Holder has a 3/16 (18.75%) chance to move first.,"Held in battle
:   Whenever the holder attempts to use a move, it has a 3/16 chance to act first among moves with the same [priority]{mechanic:priority}.  If multiple Pokémon have this effect at the same time, [Speed]{mechanic:speed} is the tie-breaker as normal, but the effect of []{move:trick-room} is ignored."
195,5,Tenu: Double le bonheur gagné par le porteur.,"Tenu 
:   Quand le porteur devrait gagner du [bonheur]{mechanic:happiness} pour n'importe quelle raison, il gagne le double de ce montant à la place."
195,9,Held: Doubles the happiness earned by the holder.,"Held
:   When the holder would earn [happiness]{mechanic:happiness} for any reason, it earns twice that amount instead."
196,5,"Tenu: Utilisé pour soigner l'amour. Gén V : Supprime aussi Provoc, Encore, Tourmente, Entrave, et Corps Maudit.","Tenu au combat 
:   Quand le porteur est [amoureux]{move:attract}, cela consomme cet objet pour soigner l'amour."
196,9,"Held: Consumed to cure infatuation. Gen V: Also removes Taunt, Encore, Torment, Disable, and Cursed Body.","Held in battle
:   When the holder is [attracted]{move:attract}, it consumes this item to cure the attraction."
197,5,"Tenu: Augmente l'Attaque de 50%, mais restreint le porteur à seulement une capacité.","Tenu au combat
:   Le porteur a 1.5× son [Attaque]{mechanic:attack}.  Quand le porteur tente d'utiliser une capacité, toutes ses autres capacités sont inutilisables jusqu'à ce qu'il quitte le terrain ou perde cet objet.

    La restriction prend fin même si cet objet est échangé avec un autre objet Choix
via []{move:trick} ou []{move:switcheroo}."
197,9,"Held: Increases Attack by 50%, but restricts the holder to only one move.","Held in battle
:   Holder has 1.5× its [Attack]{mechanic:attack}.  When the holder attempts to use a move, all its other moves are disabled until it leaves battle or loses this item.

    The restriction ends even if this item is swapped for another Choice item
via []{move:trick} or []{move:switcheroo}."
198,5,Tenu: Les capacités offensives gagnent 10% de chance d'apeurer la cible. Échange sur un Têtarte: Le porteur évolue en Tarpaud. Échange sur un Ramoloss: Le porteur évolue en Roigada.,"Tenu au combat
:   Les capacités offensives du porteur ont 10% de chances d'[apeurer]{mechanic:flinch} leur cible.  Cette probabilité s'applique indépendamment à chaque coup d'une capacité multi-coups.

    La probabilité de cet objet est tirée indépendamment des effets des autres capacités;
e.g., une capacité avec 30% de chances d'apeurer normalement aura 37% de chance totale d'apeurer quand utilisée avec cet objet, car 3% du temps, les deux effets s'activent.

Tenu par []{pokemon:poliwhirl} ou []{pokemon:slowbro}
:   Le porteur évolue en []{pokemon:politoed} ou []{pokemon:slowking}, respectivement, quand échangé."
198,9,Held: Damaging moves gain a 10% chance to make their target flinch. Traded on a Poliwhirl: Holder evolves into Politoed. Traded on a Slowpoke: Holder evolves into Slowking.,"Held in battle
:   Holder’s damaging moves have a 10% chance to make their target [flinch]{mechanic:flinch}.  This chance applies independently to each hit of a multi-hit move.

    This item’s chance is rolled independently of any other move effects;
e.g., a move with a 30% chance to flinch normally will have a 37% total chance to flinch when used with this item, because 3% of the time, both effects activate.

Held by []{pokemon:poliwhirl} or []{pokemon:slowbro}
:   Holder evolves into []{pokemon:politoed} or []{pokemon:slowking}, respectively, when traded."
199,5,Tenu: Les capacités de type Insecte du porteur infligent 20% de dégâts supplémentaires.,"Tenu au combat
:   La puissance des capacités de type []{type:bug} du porteur est augmentée de 20%.
"
199,9,Held: Bug-Type moves from holder do 20% more damage.,"Held in battle
:   Holder’s []{type:bug}-type moves have 1.2× their power.
"
200,5,Tenu: Double l'argent gagné en combat. Ne s'accumule pas avec l'Encens Veine.,"Tenu
:   Si le porteur a participé à un combat de dresseurs, le dresseur gagne deux fois plus d'argent que normalement.  Cet effet s'applique même si le porteur a été [mis KO]{mechanic:fainted}.

    Cet effet ne se cumule pas avec d'autres effets similaires."
200,9,Held: Doubles the money earned from a battle. Does not stack with Luck Incense.,"Held
:   If the holder participated in a trainer battle, the trainer earns twice the usual prize money.  This effect applies even if the holder [fainted]{mechanic:fainted}.

    This effect does not stack with any other similar effect."
201,5,Empêche les rencontres sauvages de niveau inférieur à celui du premier Pokémon de votre équipe.,Tenu par le Pokémon en tête d'équipe: Empêche les combats sauvages avec les Pokémon qui sont de niveau inférieur au porteur.
201,9,Prevents wild encounters of level lower than your party’s lead Pokémon.,Held by lead Pokémon: Prevents wild battles with Pokémon that are lower level than the holder.
202,5,Augmente l'Attaque Spéciale et la Défense Spéciale de Latias et Latios de 50%.,Tenu par Latias ou Latios: Augmente l'Attaque Spéciale et la Défense Spéciale du porteur de 50%.
202,9,Raises Latias and Latios’s Special Attack and Special Defense by 50%.,Held by Latias or Latios: Increases the holder’s Special Attack and Special Defense by 50%.
203,5,Double l'Attaque Spéciale de Coquiperl. Échange sur un Coquiperl: Le porteur évolue en Serpang.,Tenu par Coquiperl: Double l'Attaque Spéciale du porteur. Fait évoluer le porteur en Serpang quand échangé.
203,9,Doubles Clamperl’s Special Attack. Traded on a Clamperl: Holder evolves into Huntail.,Held by Clamperl: Doubles the holder’s Special Attack.  Evolves the holder into Huntail when traded.
204,5,Double la Défense Spéciale de Coquiperl. Échange sur un Coquiperl: Le porteur évolue en Rosabyss.,Tenu par Coquiperl: Double la Défense Spéciale du porteur. Fait évoluer le porteur en Rosabyss quand échangé.
204,9,Doubles Clamperl’s Special Defense. Traded on a Clamperl: Holder evolves into Gorebyss.,Held by Clamperl: Doubles the holder’s Special Defense.  Evolves the holder into Gorebyss when traded.
205,5,Tenu: Permet au Porteur de fuir de n'importe quel combat sauvage.,"Tenu: Dans les combats sauvages, les tentatives de fuite pendant le tour du porteur sont toujours un succès."
205,9,Held: Allows the Holder to escape from any wild battle.,"Held: In wild battles, attempts to run away on the holder’s turn will always succeed."
206,5,Tenu: Empêche les évolutions basées sur le niveau d'avoir lieu.,"Tenu: Empêche le porteur d'évoluer naturellement.  Une évolution initiée par le dresseur (Pierres, etc) fonctionneront toujours."
206,9,Held: Prevents level-based evolution from occuring.,"Held: Prevents the holder from evolving naturally.  Evolution initiated by the trainer (Stones, etc) will still work."
207,5,Tenu: Le porteur a 10% de chance de survivre aux attaques ou aux contrecoups de 1 PV.,"Tenu: Si le porteur subit des dégâts réguliers par lesquels il serait mis KO, cet objet a 10% de chances d'empêcher les PV du porteur de tomber sous 1."
207,9,Held: Holder has 10% chance to survive attacks or self-inflicted damage at 1 HP.,"Held: If the holder is attacked for regular damage that would faint it, this item has a 10% chance to prevent the holder’s HP from lowering below 1."
208,5,Tenu: Augmente l'EXP gagnée au combat de 50%.,Tenu: Augmente l'Exp gagnée par le porteur de 50%.
208,9,Held: Increases EXP earned in battle by 50%.,Held: Increases any Exp the holder gains by 50%.
209,5,Tenu: Augmente le taux de coups critiques du porteur d'un niveau.,Tenu: Augmente le compteur taux de coups critiques du porteur de 1.
209,9,Held: Raises the holder’s critical hit ratio by one stage.,Held: Raises the holder’s critical hit counter by 1.
210,5,Tenu: Les capacités de type Acier du porteur infligent 20% de dégâts supplémentaires.,"Tenu: Augmente la puissance des capacités Acier du porteur de 20%.
Tenu par Onix ou Insécateur: Fait évoluer le porteur en Steelix ou Cizayox, respectivement."
210,9,Held: Steel-Type moves from holder do 20% more damage.,"Held: Increases the power of the holder’s Steel moves by 20%.
Held by Onix or Scyther: Evolves the holder into Steelix or Scizor when traded, respectively."
211,5,Tenu: Restaure 1/16 (6.25%) des PV max du porteur à la fin de chaque tour.,Tenu: Soigne 1/16 des PV max du porteur à la fin de chaque tour.
211,9,Held: Restores 1/16 (6.25%) holder’s max HP at the end of each turn.,Held: Heals the holder by 1/16 its max HP at the end of each turn.
212,5,Échangé sur Hypocéan: Le porteur évolue en Hyporoi.,Tenu sur Hypocéan: Le porteur évolue en Hyporoi quand échangé.
212,9,Traded on a Seadra: Holder evolves into Kingdra.,Held by Seadra: Evolves the holder into Kingdra when traded.
213,5,Double l'Attaque et l'Attaque Spéciale de Pikachu. Porté sur Pikachu ou Raichu lors de la reproduction: le Pichu Œuf aura Électacle.,Tenu par Pikachu: Double l'Attaque et l'Attaque Spéciale initiales du porteur.
213,9,Doubles Pikachu’s Attack and Special Attack. Breed on Pikachu or Raichu: Pichu Egg will have Volt Tackle.,Held by Pikachu: Doubles the holder’s initial Attack and Special Attack.
214,5,Tenu: Les capacités de type Sol du porteur infligent 20% de dégâts supplémentaires.,Tenu: Augmente la puissance des capacités Sol du porteur de 20%.
214,9,Held: Ground-Type moves from holder do 20% more damage.,Held: Increases the power of the holder’s Ground moves by 20%.
215,5,Tenu: Les capacités de type Roche du porteur infligent 20% de dégâts supplémentaires.,Tenu: Augmente la puissance des capacités Roche du porteur de 20%.
215,9,Held: Rock-Type moves from holder do 20% more damage.,Held: Increases the power of the holder’s Rock moves by 20%.
216,5,Tenu: Les capacités de type Plante du porteur infligent 20% de dégâts supplémentaires.,Tenu: Augmente la puissance des capacités Plante du porteur de 20%.
216,9,Held: Grass-Type moves from holder do 20% more damage.,Held: Increases the power of the holder’s Grass moves by 20%.
217,5,Tenu: Les capacités de type Ténèbres du porteur infligent 20% de dégâts supplémentaires.,Tenu: Augmente la puissance des capacités Ténèbres du porteur de 20%.
217,9,Held: Dark-Type moves from holder do 20% more damage.,Held: Increases the power of the holder’s Dark moves by 20%.
218,5,Tenu: Les capacités de type Combat du porteur infligent 20% de dégâts supplémentaires.,Tenu: Augmente la puissance des capacités Combat du porteur de 20%.
