move_effect_id,local_language_id,short_effect,effect
112,9,Prevents any moves from hitting the user this turn.,"No moves will hit the user for the remainder of this turn.  If the user is last to act this turn, this move will [fail]{mechanic:fail}.

If the user successfully used [Detect]{move:detect}, [Endure]{move:endure}, [Protect]{move:protect}, [Quick Guard]{move:quick-guard}, or [Wide Guard]{move:wide-guard} on the last turn, this move has a 50% chance to [fail]{mechanic:fail}.

[Lock-On]{move:lock-on}, [Mind Reader]{move:mind-reader}, and [No Guard]{ability:no-guard} provide a (100 – accuracy)% chance for moves to break through this move.  This does not apply to one-hit KO moves ([Fissure]{move:fissure}, [Guillotine]{move:guillotine}, [Horn Drill]{move:horn-drill}, and [Sheer Cold]{move:sheer-cold}); those are always blocked by this move.

[Thunder]{move:thunder} during [Rain Dance]{move:rain-dance} and [Blizzard]{move:blizzard} during [Hail]{move:hail} have a 30% chance to break through this move.

The following effects are not prevented by this move:

* [Acupressure]{move:acupressure} from an ally
* [Curse]{move:curse}’s curse effect
* Delayed damage from [Doom Desire]{move:doom-desire} and [Future Sight]{move:future-sight}; however, these moves will be prevented if they are used this turn
* [Feint]{move:feint}, which will also end this move’s protection after it hits
* [Imprison]{move:imprison}
* [Perish Song]{move:perish-song}
* [Shadow Force]{move:shadow-force}
* Moves that merely copy the user, such as [Transform]{move:transform} or [Psych Up]{move:psych-up}

This move cannot be selected by [Assist]{move:assist} or [Metronome]{move:metronome}."
113,5,"Éparpille des Picots, blessant les Pokémon adverses qui entrent sur le terrain.","Éparpille des picots autour du [terrain]{mechanic:field} adverse, qui infligent des dégâts aux Pokémon adverses qui entrent sur le [terrain]{mechanic:field} d'1/8 de leurs [PV]{mechanic:hp} max.  Les Pokémon immunisés aux capacités [Sol]{type:ground}  sont immunisés à ces dégâts, sauf sous [Gravité]{move:gravity}.  Jusqu'à trois couches de picots peuvent être posées, additionnant 1/16 aux dégâts faits: deux couches de picots infligent des dégâts de 3/16 des [PV]{mechanic:hp} max, et trois couches infligent des dégâts d'1/4 des [PV]{mechanic:hp} max.

[Garde Mystik]{ability:wonder-guard} ne bloque pas les dégâts de cet effet.

[Tour Rapide]{move:rapid-spin} supprime cet effet du côté du [terrain]{mechanic:field} du lanceur.  [Anti-Brume]{move:defog} supprime cet effet du côté du [terrain]{mechanic:field} de la cible."
113,9,"Scatters Spikes, hurting opposing Pokémon that switch in.","Scatters spikes around the opposing [field]{mechanic:field}, which damage opposing Pokémon that enter the [field]{mechanic:field} for 1/8 of their max [HP]{mechanic:hp}.  Pokémon immune to [Ground]{type:ground} moves are immune to this damage, except during [Gravity]{move:gravity}.  Up to three layers of spikes may be laid down, adding 1/16 to the damage done: two layers of spikes damage for 3/16 max [HP]{mechanic:hp}, and three layers damage for 1/4 max [HP]{mechanic:hp}.

[Wonder Guard]{ability:wonder-guard} does not block damage from this effect.

[Rapid Spin]{move:rapid-spin} removes this effect from its user’s side of the [field]{mechanic:field}.  [Defog]{move:defog} removes this effect from its target’s side of the [field]{mechanic:field}."
114,5,"Force la cible à ne pas pouvoir Fuir, et la rend sensible aux capacités Normal et Combat même si elle est un Spectre.",Réinitialise l'[esquive]{mechanic:evasion} de la cible à la normale et empêche n'importe quel boost jusqu'à ce que la cible quitte le [terrain]{mechanic:field}.  Un [Spectre]{type:ghost} sous cet effet subit des dégâts normaux des capacités [Normal]{type:normal} et [Combat]{type:fighting}.  Cette capacité elle-même ignore les modifications de [précision]{mechanic:accuracy} et d'[esquive]{mechanic:evasion}.
114,9,"Forces the target to have no Evade, and allows it to be hit by Normal and Fighting moves even if it’s a Ghost.",Resets the target’s [evasion]{mechanic:evasion} to normal and prevents any further boosting until the target leaves the [field]{mechanic:field}.  A [Ghost]{type:ghost} under this effect takes normal damage from [Normal]{type:normal} and [Fighting]{type:fighting} moves.  This move itself ignores [accuracy]{mechanic:accuracy} and [evasion]{mechanic:evasion} modifiers.
115,5,Le lanceur et la cible seront mises KO tous les deux après trois tours.,"Tous les Pokémon reçoivent un compte à rebours qui démarre à 3 et diminue de 1 à la fin de chaque tour, incluant celui-ci.  Quand le compte à rebours d'un Pokémon atteint zéro, ce Pokémon est [mis KO]{mechanic:faint}.  Un Pokémon qui quitte le [terrain]{mechanic:field} perdra son compte à rebours; son remplaçant n'hérite pas de l'effet, et les comptes à rebours des autres Pokémon restent.

Cet effet est transmis par [Relais]{move:baton-pass}.

Cette capacité ne peut pas être copiée par [Mimique]{move:mirror-move}."
115,9,User and target both faint after three turns.,"Every Pokémon is given a counter that starts at 3 and decreases by 1 at the end of every turn, including this one.  When a Pokémon’s counter reaches zero, that Pokémon [faint]{mechanic:faint}s.  A Pokémon that leaves the [field]{mechanic:field} will lose its counter; its replacement does not inherit the effect, and other Pokémon’s counters remain.

This effect is passed on by [Baton Pass]{move:baton-pass}.

This move cannot be copied by [Mirror Move]{move:mirror-move}."
116,5,Change la météo en tempête de sable pendant cinq tours.,"Change la météo en tempête de sable pendant cinq tours.  Les Pokémon qui ne sont pas [Sol]{type:ground}, [Roche]{type:rock}, ou [Acier]{type:steel} subissent 1/16 de leurs [PV]{mechanic:hp} max à la fin de chaque tour.  La [Défense Spéciale]{mechanic:special-defense} d'origine de chaque Pokémon [Roche]{type:rock} est augmentée de 50% pour la durée de cet effet.

La puissance de [Lance-Soleil]{move:solar-beam} est divisée par deux.

[Rayon Lune]{move:moonlight}, [Aurore]{move:morning-sun}, et [Synthèse]{move:synthesis} ne soignent seulement 1/4 des [PV]{mechanic:hp} max du lanceur."
116,9,Changes the weather to a sandstorm for five turns.,"Changes the weather to a sandstorm for five turns.  Pokémon that are not [Ground]{type:ground}, [Rock]{type:rock}, or [Steel]{type:steel} take 1/16 their max [HP]{mechanic:hp} at the end of every turn.  Every [Rock]{type:rock} Pokémon’s original [Special Defense]{mechanic:special-defense} is raised by 50% for the duration of this effect.

[Solar Beam]{move:solar-beam}’s power is halved.

[Moonlight]{move:moonlight}, [Morning Sun]{move:morning-sun}, and [Synthesis]{move:synthesis} only heal 1/4 the user’s max [HP]{mechanic:hp}."
117,5,Empêche les PV du lanceur de descendre sous 1 ce tour.,"Les [PV]{mechanic:hp} du lanceur ne peuvent pas être baissés sous 1 par aucun moyen pour le reste de ce tour.

Si le lanceur a utilisé avec succès [Détection]{move:detect}, [Ténacité]{move:endure}, [Abri]{move:protect}, [Prévention]{move:quick-guard}, ou [Garde Large]{move:wide-guard} le dernier tour, cette capacité a 50% de chances d'[échouer]{mechanic:fail}.

Cette capacité ne peut pas être sélectionnée par [Assistance]{move:assist} ou [Métronome]{move:metronome}."
117,9,Prevents the user’s HP from lowering below 1 this turn.,"The user’s [HP]{mechanic:hp} cannot be lowered below 1 by any means for the remainder of this turn.

If the user successfully used [Detect]{move:detect}, [Endure]{move:endure}, [Protect]{move:protect}, [Quick Guard]{move:quick-guard}, or [Wide Guard]{move:wide-guard} on the last turn, this move has a 50% chance to [fail]{mechanic:fail}.

This move cannot be selected by [Assist]{move:assist} or [Metronome]{move:metronome}."
118,5,"La puissance double à chaque tour où cette capacité est utilisée avec succès après le premier, est réinitialisée après cinq tour.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Le lanceur est forcé d'utiliser cette capacité pendant cinq tours.  La puissance double à chaque fois que cette capacité est utilisée à la suite jusqu'à un maximum de 16x, et est réinitialisée à la normale après que le verrouillage prenne fin.  Si cette capacité manque sa cible ou devient inutilisable, le verrouillage prend fin.

Si le lanceur a utilisé [Boul’Armure]{move:defense-curl} depuis son entrée sur le terrain, cette capacité a une puissance double."
118,9,"Power doubles every turn this move is used in succession after the first, resetting after five turns.","Inflicts [regular damage]{mechanic:regular-damage}.  User is forced to use this move for five turns.  Power doubles every time this move is used in succession to a maximum of 16x, and resets to normal after the lock-in ends.  If this move misses or becomes unusable, the lock-in ends.

If the user has used [Defense Curl]{move:defense-curl} since entering the field, this move has double power."
119,5,Augmente l'Attaque de la cible de deux niveaux et rend la cible confuse.,"Augmente l'[Attaque]{mechanic:attack} de la cible de deux [niveaux]{mechanic:stage}, puis la rend [confuse]{mechanic:confuses}.  Si l'[Attaque]{mechanic:attack} de la cible ne peut pas être [augmentée]{mechanic:raised} de deux [niveaux]{mechanic:stage}, la [confusion]{mechanic:confusion} n'est pas appliquée."
119,9,Raises the target’s Attack by two stages and confuses the target.,"Raises the target’s [Attack]{mechanic:attack} by two [stages]{mechanic:stage}, then [confuses]{mechanic:confuses} it.  If the target’s [Attack]{mechanic:attack} cannot be [raised]{mechanic:raised} by two [stages]{mechanic:stage}, the [confusion]{mechanic:confusion} is not applied."
120,5,"La puissance double à chaque tour où cette capacité est utilisée avec succès après le premier, est maximisée après cinq tour.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  La puissance double après chaque fois que cette capacité est utilisée, consécutivement ou non, jusqu'à un maximum de 16x.  Si cette capacité manque sa cible ou que le lanceur quitte le [terrain]{mechanic:field}, la puissance se réinitialise."
120,9,"Power doubles every turn this move is used in succession after the first, maxing out after five turns.","Inflicts [regular damage]{mechanic:regular-damage}.  Power doubles after every time this move is used, whether consecutively or not, maxing out at 16x.  If this move misses or the user leaves the [field]{mechanic:field}, power resets."
121,5,"La cible tombe amoureuse si elle a le genre opposé, et a 50% de chances de refuser d'attaquer le lanceur.","Fait tomber la cible amoureuse du lanceur, lui donnant 50% de chances de ne rien faire à chaque tour.  Si le lanceur et la cible sont du même genre, ou que l'un des deux n'a pas de genre, cette capacité [échouera]{mechanic:fail}.  Si l'un des deux Pokémon quitte le [terrain]{mechanic:field}, cet effet prend fin."
121,9,"Target falls in love if it has the opposite gender, and has a 50% chance to refuse attacking the user.","Causes the target to fall in love with the user, giving it a 50% chance to do nothing each turn.  If the user and target are the same gender, or either is genderless, this move will [fail]{mechanic:fail}.  If either Pokémon leaves the [field]{mechanic:field}, this effect ends."
122,5,"La puissance augmente avec le bonheur, jusqu'à un maximum de 102.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  La puissance augmente avec le [bonheur]{mechanic:happiness}, donnée par `bonheur * 2 / 5`, jusqu'à un maximum de 102.  La puissance est minorée à 1."
122,9,"Power increases with happiness, up to a maximum of 102.","Inflicts [regular damage]{mechanic:regular-damage}.  Power increases with [happiness]{mechanic:happiness}, given by `happiness * 2 / 5`, to a maximum of 102.  Power bottoms out at 1."
123,5,Inglige des dégâts aléatoires avec une puissance entre 40 et 120 ou soigne la cible d'1/4 de ses PV max.,"Utilise au hasard l'un des effets suivants.

Effet                                             | Probabilité
-------------------------------------------------- | -----:
Inflige des [dégâts réguliers]{mechanic:regular-damage} avec 40 de puissance  |    40%
Inflige des [dégâts réguliers]{mechanic:regular-damage} avec 80 de puissance  |    30%
Inflige des [dégâts réguliers]{mechanic:regular-damage} avec 120 de puissance |    10%
Soigne la cible d'1/4 de ses [PV]{mechanic:hp} max    |    20%

En moyenne, cette capacité inflige des [dégâts réguliers]{mechanic:regular-damage} avec 52 de puissance et soigne la cible d'1/20 de ses [PV]{mechanic:hp} max."
123,9,Randomly inflicts damage with power from 40 to 120 or heals the target for 1/4 its max HP.,"Randomly uses one of the following effects.

Effect                                             | Chance
-------------------------------------------------- | -----:
Inflicts [regular damage]{mechanic:regular-damage} with 40 power  |    40%
Inflicts [regular damage]{mechanic:regular-damage} with 80 power  |    30%
Inflicts [regular damage]{mechanic:regular-damage} with 120 power |    10%
Heals the target for 1/4 its max [HP]{mechanic:hp}    |    20%

On average, this move inflicts [regular damage]{mechanic:regular-damage} with 52 power and heals the target for 1/20 its max [HP]{mechanic:hp}."
124,5,"La puissance augmente quand le bonheur diminue, jusqu'à un maximum de 102.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  La puissance augmente inversement avec le [bonheur]{mechanic:happiness}, donnée par `(255 - bonheur) * 2 / 5`, jusqu'à un maximum de 102.  La puissance est minorée à 1."
124,9,"Power increases as happiness decreases, up to a maximum of 102.","Inflicts [regular damage]{mechanic:regular-damage}.  Power increases inversely with [happiness]{mechanic:happiness}, given by `(255 - happiness) * 2 / 5`, to a maximum of 102.  Power bottoms out at 1."
125,5,Protège le terrain du lanceur des altérations majeures de statut et de la confusion pendant cinq tours.,"Protège les Pokémon du côté du [terrain]{mechanic:field} du lanceur des effets de [statuts majeurs]{mechanic:major-status} et de la [confusion]{mechanic:confusion} pendant cinq tours.  N'annule pas les altérations existantes.  Cet effet reste même si le lanceur quitte le [terrain]{mechanic:field}.

Si [Bâillement]{move:yawn} est utilisée quand cette capacité est active, elle [échouera]{mechanic:fail} immédiatement.

[Anti-Brume]{move:defog} utilisé par un adversaire mettra fin à cet effet.

Cet effet n'empêche pas la [confusion]{mechanic:confusion} causée par [Colère]{move:outrage}, [Danse Fleurs]{move:petal-dance}, ou [Mania]{move:thrash}."
