item_id,version_group_id,language_id,flavor_text
207,15,8,"Strumento da dare a un Pokémon.
Chi ce l’ha può evitare un potenziale KO
e rimanere con un solo PS."
207,15,9,"An item to be held by a Pokémon.
The holder may endure a potential
KO attack, leaving it with just 1 HP."
207,15,11,"持たせると　ひんしに　なりそうな
技を　受けても　ＨＰを　１だけ
残して　耐えることが　ある。"
207,17,1,"もたせると　ひんしに　なりそうな
わざを　うけても　ＨＰを　１だけ
のこして　たえることが　ある。"
207,17,3,"지니게 하면
기절할 듯한 기술을 받아도
HP를 1 남겨서 견디기도 한다."
207,17,4,"攜帶後，即便受到
可能會導致瀕死的招式，
有時也能僅以１ＨＰ撐過去。"
207,17,5,"Objet à tenir pouvant parfois empêcher d’être
mis K.O., ne laissant qu’un seul PV."
207,17,6,"Ein Item, das die Kampfunfähigkeit verhindern kann,
da dem Träger 1 KP bleibt."
207,17,7,"El Pokémon que la lleva puede resistir un golpe
que potencialmente lo dejaría K. O. y se queda
con 1 PS."
207,17,8,"Strumento da dare a un Pokémon.
Chi ce l’ha può evitare un potenziale KO e rimanere
con un solo PS."
207,17,9,"An item to be held by a Pokémon. The holder may
endure a potential KO attack, leaving it with just
1 HP."
207,17,11,"持たせると　ひんしに　なりそうな
技を　受けても　ＨＰを　１だけ
残して　耐えることが　ある。"
207,17,12,"携带后，即便受到
可能会导致濒死的招式，
有时也能仅以１ＨＰ撑过去。"
207,18,1,"もたせると　ひんしに　なりそうな
わざを　うけても　ＨＰを　１だけ
のこして　たえることが　ある。"
207,18,3,"지니게 하면
기절할 듯한 기술을 받아도
HP를 1 남겨서 견디기도 한다."
207,18,4,"攜帶後，即便受到
可能會導致瀕死的招式，
有時也能僅以１ＨＰ撐過去。"
207,18,5,"Objet à tenir pouvant parfois empêcher d’être
mis K.O., ne laissant qu’un seul PV."
207,18,6,"Ein Item, das die Kampfunfähigkeit verhindern kann,
da dem Träger 1 KP bleibt."
207,18,7,"El Pokémon que la lleva puede resistir un golpe
que potencialmente lo dejaría K. O. y se queda
con 1 PS."
207,18,8,"Strumento da dare a un Pokémon.
Chi ce l’ha può evitare un potenziale KO e rimanere
con un solo PS."
207,18,9,"An item to be held by a Pokémon. The holder may
endure a potential KO attack, leaving it with just
1 HP."
207,18,11,"持たせると　ひんしに　なりそうな
技を　受けても　ＨＰを　１だけ
残して　耐えることが　ある。"
207,18,12,"携带后，即便受到
可能会导致濒死的招式，
有时也能仅以１ＨＰ撑过去。"
208,5,9,"A hold item that
boosts EXP. points
earned in battle."
208,6,9,"A hold item that
boosts EXP. points
earned in battle."
208,7,9,"An item to be held by a POKéMON.
An egg filled with happiness that
earns extra EXP. points in battle."
208,8,9,"An item to be held by a Pokémon.
It is an egg filled with happiness that
earns extra Exp. Points in battle."
208,9,9,"An item to be held by a Pokémon.
It is an egg filled with happiness that
earns extra Exp. Points in battle."
208,10,9,"An item to be held by a Pokémon.
It is an egg filled with happiness that
earns extra Exp. Points in battle."
208,11,5,"Objet à tenir. Œuf rempli de joie qui
augmente le nombre de points Exp.
gagnés au combat."
208,11,9,"An item to be held by a Pokémon.
It is an egg filled with happiness that
earns extra Exp. Points in battle."
208,14,9,"An item to be held by a Pokémon.
It is an egg filled with happiness that
earns extra Exp. Points in battle."
208,15,1,"しあわせが　つまった　タマゴ。
もたせた　ポケモンは　もらえる
けいけんちが　すこし　ふえる。"
208,15,3,"행복이 가득한 알.
지니게 한 포켓몬은 받을 수 있는
경험치가 조금 늘어난다."
208,15,5,"Objet à tenir. Un œuf rempli de joie qui augmente
le nombre de Points Exp. gagnés au combat."
208,15,6,"Ein Item zum Tragen, das mit Glück gefüllt ist und
für zusätzliche Erfahrungspunkte im Kampf sorgt."
208,15,7,"Cuchara imbuida de energía telequinética que
potencia los movimientos de tipo Psíquico.
Debe llevarla un Pokémon."
208,15,8,"Strumento da dare a un Pokémon.
Uovo pieno di felicità che aumenta
i Punti Esperienza in lotta."
208,15,9,"An item to be held by a Pokémon.
It’s an egg filled with happiness that
earns extra Exp. Points in battle."
208,15,11,"しあわせが　つまった　タマゴ。
持たせた　ポケモンは　もらえる
経験値が　少し　増える。"
208,17,1,"しあわせが　つまった　タマゴ。
もたせた　ポケモンは　もらえる
けいけんちが　すこし　ふえる。"
208,17,3,"행복이 가득한 알.
지니게 한 포켓몬은 받을 수 있는
경험치가 조금 늘어난다."
208,17,4,"滿載著幸福的蛋。
攜帶它的寶可夢獲得的
經驗值會少量增加。"
208,17,5,"Objet à tenir. Un œuf rempli de joie qui augmente
le nombre de Points Exp. gagnés au combat."
208,17,6,"Ein Item zum Tragen, das mit Glück gefüllt ist und
für zusätzliche Erfahrungspunkte im Kampf sorgt."
208,17,7,"Es un huevo lleno de felicidad que te hace ganar
Puntos de Experiencia extra en combate. Debe
llevarlo un Pokémon."
208,17,8,"Strumento da dare a un Pokémon.
Uovo pieno di felicità che aumenta i Punti
Esperienza ottenuti nelle lotte."
208,17,9,"An item to be held by a Pokémon. It’s an egg filled
with happiness that earns extra Exp. Points
in battle."
208,17,11,"しあわせが　つまった　タマゴ。
持たせた　ポケモンは　もらえる
経験値が　少し　増える。"
208,17,12,"满载着幸福的蛋。
携带它的宝可梦获得的
经验值会少量增加。"
208,18,1,"しあわせが　つまった　タマゴ。
もたせた　ポケモンは　もらえる
けいけんちが　すこし　ふえる。"
208,18,3,"행복이 가득한 알.
지니게 한 포켓몬은 받을 수 있는
경험치가 조금 늘어난다."
208,18,4,"滿載著幸福的蛋。
攜帶它的寶可夢獲得的
經驗值會少量增加。"
208,18,5,"Objet à tenir. Un œuf rempli de joie qui augmente
le nombre de Points Exp. gagnés au combat."
208,18,6,"Ein Item zum Tragen, das mit Glück gefüllt ist und
für zusätzliche Erfahrungspunkte im Kampf sorgt."
208,18,7,"Es un huevo lleno de felicidad que te hace ganar
Puntos de Experiencia extra en combate. Debe
llevarlo un Pokémon."
208,18,8,"Strumento da dare a un Pokémon.
Uovo pieno di felicità che aumenta i Punti
Esperienza ottenuti nelle lotte."
208,18,9,"An item to be held by a Pokémon. It’s an egg filled
with happiness that earns extra Exp. Points
in battle."
208,18,11,"しあわせが　つまった　タマゴ。
持たせた　ポケモンは　もらえる
経験値が　少し　増える。"
208,18,12,"满载着幸福的蛋。
携带它的宝可梦获得的
经验值会少量增加。"
209,5,9,"A hold item that
raises the critical-
hit rate."
209,6,9,"A hold item that
improves the
critical-hit rate."
209,7,9,"An item to be held by a POKéMON.
A lens that boosts the critical-hit
ratio of the holding POKéMON."
209,8,9,"An item to be held by a Pokémon.
It is a lens that boosts the holder’s
critical-hit ratio."
209,9,9,"An item to be held by a Pokémon.
It is a lens that boosts the holder’s
critical-hit ratio."
209,10,9,"An item to be held by a Pokémon.
It is a lens that boosts the holder’s
critical-hit ratio."
209,11,5,"Objet à tenir. Lentille qui augmente le
taux de critiques du porteur."
209,11,9,"An item to be held by a Pokémon.
It is a lens that boosts the holder’s
critical-hit ratio."
209,14,9,"An item to be held by a Pokémon.
It is a lens that boosts the holder’s
critical-hit ratio."
209,15,1,"じゃくてんが　みえる　レンズ。
もたせた　ポケモンの　わざが
きゅうしょに　あたりやすくなる。"
209,15,3,"약점이 보이는 렌즈.
지니게 한 포켓몬의 기술이
급소에 맞기 쉬워진다."
209,15,5,"Objet à tenir. Une lentille qui augmente le taux
de critiques du porteur."
209,15,6,"Ein Item, das einem Pokémon zum Tragen
gegeben werden kann. Es erhöht die
Volltrefferquote."
209,15,7,"Actúa como combustible y potencia los
movimientos de tipo Fuego. Debe llevarlo
un Pokémon."
209,15,8,"Strumento da dare a un Pokémon.
Lente che aumenta la probabilità di sferrare
brutti colpi."
209,15,9,"An item to be held by a Pokémon.
It’s a lens for scoping out weak points.
It boosts the holder’s critical-hit ratio."
209,15,11,"弱点が　みえる　レンズ。
持たせた　ポケモンの　技が
急所に　当たりやすくなる。"
209,17,1,"じゃくてんが　みえる　レンズ。
もたせた　ポケモンの　わざが
きゅうしょに　あたりやすくなる。"
209,17,3,"약점이 보이는 렌즈.
지니게 한 포켓몬의 기술이
급소에 맞기 쉬워진다."
209,17,4,"能看見弱點的鏡片。
攜帶它的寶可夢的招式
會變得容易擊中要害。"
209,17,5,"Objet à tenir. Une lentille qui augmente le taux
de critique du porteur."
209,17,6,"Ein Item, das einem Pokémon zum Tragen gegeben
werden kann. Es erhöht die Volltrefferquote."
209,17,7,"Su lente aumenta la probabilidad que tiene el
Pokémon que lo lleva de conseguir un golpe
crítico."
209,17,8,"Strumento da dare a un Pokémon.
Lente che aumenta la probabilità di sferrare
brutti colpi."
209,17,9,"An item to be held by a Pokémon. It’s a lens for
scoping out weak points. It boosts the holder’s
critical-hit ratio."
209,17,11,"弱点が　みえる　レンズ。
持たせた　ポケモンの　技が
急所に　当たりやすくなる。"
209,17,12,"能看见弱点的镜片。
携带它的宝可梦的招式
会变得容易击中要害。"
209,18,1,"じゃくてんが　みえる　レンズ。
もたせた　ポケモンの　わざが
きゅうしょに　あたりやすくなる。"
209,18,3,"약점이 보이는 렌즈.
지니게 한 포켓몬의 기술이
급소에 맞기 쉬워진다."
209,18,4,"能看見弱點的鏡片。
攜帶它的寶可夢的招式
會變得容易擊中要害。"
209,18,5,"Objet à tenir. Une lentille qui augmente le taux
de critique du porteur."
209,18,6,"Ein Item, das einem Pokémon zum Tragen gegeben
werden kann. Es erhöht die Volltrefferquote."
209,18,7,"Su lente aumenta la probabilidad que tiene el
Pokémon que lo lleva de conseguir un golpe
crítico."
209,18,8,"Strumento da dare a un Pokémon.
Lente che aumenta la probabilità di sferrare
brutti colpi."
209,18,9,"An item to be held by a Pokémon. It’s a lens for
scoping out weak points. It boosts the holder’s
critical-hit ratio."
209,18,11,"弱点が　みえる　レンズ。
持たせた　ポケモンの　技が
急所に　当たりやすくなる。"
209,18,12,"能看见弱点的镜片。
携带它的宝可梦的招式
会变得容易击中要害。"
210,5,9,"A hold item that
raises the power of
STEEL-type moves."
210,6,9,"A hold item that
raises the power of
STEEL-type moves."
210,7,9,"An item to be held by a POKéMON.
A special metallic film that boosts
the power of STEEL-type moves."
210,8,9,"An item to be held by a Pokémon.
It is a special metallic film that ups
the power of Steel-type moves."
210,9,9,"An item to be held by a Pokémon.
It is a special metallic film that ups
the power of Steel-type moves."
210,10,9,"An item to be held by a Pokémon.
It is a special metallic film that ups
the power of Steel-type moves."
210,11,5,"Objet à tenir. Pellicule métallique
spéciale qui monte la puissance des
capacités de type Acier."
210,11,9,"An item to be held by a Pokémon.
It is a special metallic film that ups
the power of Steel-type moves."
210,14,9,"An item to be held by a Pokémon.
It is a special metallic film that ups
the power of Steel-type moves."
210,15,1,"とくしゅな　きんぞくの　まく。
もたせると　はがねタイプの
わざの　いりょくが　あがる。"
210,15,3,"특수한 금속 장막.
지니게 하면 강철타입
기술의 위력이 올라간다."
210,15,5,"Objet à tenir. Une pellicule métallique spéciale
qui augmente la puissance des capacités de type
Acier."
210,15,6,"Ein Item, das einem Pokémon zum Tragen
gegeben werden kann. Es verstärkt Attacken
vom Typ Stahl."
210,15,7,"Colmillo de gran dureza que refuerza los
movimientos de tipo Dragón. Debe llevarlo
un Pokémon."
210,15,8,"Strumento da dare a un Pokémon.
Speciale pellicola metallica che potenzia le mosse
di tipo Acciaio."
210,15,9,"An item to be held by a Pokémon.
It is a special metallic film that can
boost the power of Steel-type moves."
210,15,11,"特殊な　金属の　膜。
持たせると　はがねタイプの
技の　威力が　あがる。"
210,17,1,"とくしゅな　きんぞくの　まく。
もたせると　はがねタイプの
わざの　いりょくが　あがる。"
210,17,3,"특수한 금속 장막.
지니게 하면 강철타입
기술의 위력이 올라간다."
210,17,4,"特殊的金屬膜。
攜帶後，鋼屬性的
招式威力就會提高。"
210,17,5,"Objet à tenir. Une pellicule métallique spéciale
qui augmente la puissance des capacités de type
Acier."
210,17,6,"Ein Item, das einem Pokémon zum Tragen gegeben
werden kann. Es verstärkt Attacken vom Typ Stahl."
210,17,7,"Película metálica que fortalece los ataques de
tipo Acero. Debe llevarlo un Pokémon."
210,17,8,"Strumento da dare a un Pokémon.
Speciale pellicola metallica che potenzia le mosse
di tipo Acciaio."
210,17,9,"An item to be held by a Pokémon. It’s a special
metallic film that can boost the power of
Steel-type moves."
210,17,11,"特殊な　金属の　膜。
持たせると　はがねタイプの
技の　威力が　あがる。"
210,17,12,"特殊的金属膜。
携带后，钢属性的
招式威力就会提高。"
210,18,1,"とくしゅな　きんぞくの　まく。
もたせると　はがねタイプの
わざの　いりょくが　あがる。"
210,18,3,"특수한 금속 장막.
지니게 하면 강철타입
기술의 위력이 올라간다."
210,18,4,"特殊的金屬膜。
攜帶後，鋼屬性的
招式威力就會提高。"
210,18,5,"Objet à tenir. Une pellicule métallique spéciale
qui augmente la puissance des capacités de type
Acier."
210,18,6,"Ein Item, das einem Pokémon zum Tragen gegeben
werden kann. Es verstärkt Attacken vom Typ Stahl."
