species_id,version_id,language_id,flavor_text
131,4,9,"They have gentle
hearts. Because
they rarely fight,many have been
caught. Their num­
ber has dwindled."
131,5,9,"It ferries people
across the sea on
its back. It maysing an enchanting
cry if it is in a
good mood."
131,6,9,"This gentle
POKéMON loves to
give people ridesand provides a ve­
ry comfortable way
to get around."
131,7,9,"People have driven LAPRAS almost to the
point of extinction. In the evenings,
this POKéMON is said to sing plaintivelyas it seeks what few others of its kind
still remain."
131,8,9,"People have driven LAPRAS almost to the
point of extinction. In the evenings,
this POKéMON is said to sing plaintivelyas it seeks what few others of its kind
still remain."
131,9,9,"People have driven LAPRAS almost to the
point of extinction. In the evenings,
it is said to sing plaintively as it seeks
what few others of its kind still remain."
131,10,9,"Its high intelligence enables it to
understand human speech. It likes to ferry
people on its back."
131,11,9,"A POKéMON that has been overhunted
almost to extinction. It can ferry people
on its back."
131,12,9,"It loves crossing the sea with
people and Pokémon on its back.
It understands human speech."
131,13,9,"It loves crossing the sea with
people and Pokémon on its back.
It understands human speech."
131,14,9,"It loves crossing the sea with
people and Pokémon on its back.
It understands human speech."
131,15,9,"They have gentle hearts. Because
they rarely fight, many have been
caught. Their number has dwindled."
131,16,9,"It ferries people across the sea on
its back. It may sing an enchanting
cry if it is in a good mood."
131,17,5,"Il aime naviguer en portant des
humains et des Pokémon sur son
dos. Il comprend le langage humain."
131,17,9,"It loves crossing the sea with
people and Pokémon on its back.
It understands human speech."
131,18,5,"Il aime naviguer en portant des
humains et des Pokémon sur son
dos. Il comprend le langage humain."
131,18,9,"It loves crossing the sea with
people and Pokémon on its back.
It understands human speech."
131,21,9,"Able to understand human speech
and very intelligent, it loves to swim
in the sea with people on its back."
131,22,9,"Able to understand human speech
and very intelligent, it loves to swim
in the sea with people on its back."
131,23,9,"They have gentle hearts. Because they rarely fight,
many have been caught. Their number has dwindled."
131,24,9,"Its high intelligence enables it to understand human
speech. It likes to ferry people on its back."
132,1,9,"Capable of copying
an enemy's genetic
code to instantlytransform itself
into a duplicate
of the enemy."
132,2,9,"Capable of copying
an enemy's genetic
code to instantlytransform itself
into a duplicate
of the enemy."
132,3,9,"When it spots an
enemy, its body
transfigures intoan almost perfect
copy of its oppo­
nent."
132,4,9,"It can transform
into anything.
When it sleeps, itchanges into a
stone to avoid
being attacked."
132,5,9,"Its transformation
ability is per­
fect. However, ifmade to laugh, it
can't maintain its
disguise."
132,6,9,"When it encount­
ers another DITTO,
it will movefaster than normal
to duplicate that
opponent exactly."
132,7,9,"DITTO rearranges its cell structure to
transform itself into other shapes.
However, if it tries to transform itselfinto something by relying on its memory,
this POKéMON manages to get details
wrong."
132,8,9,"DITTO rearranges its cell structure to
transform itself into other shapes.
However, if it tries to transform itselfinto something by relying on its memory,
this POKéMON manages to get details
wrong."
132,9,9,"A DITTO rearranges its cell structure to
transform itself. However, if it tries to
change based on its memory, it will get
details wrong."
132,10,9,"It can freely recombine its own cellular
structure to transform into other life-
forms."
132,11,9,"Capable of copying an opponent’s genetic
code to instantly transform itself into a
duplicate of the enemy."
132,12,9,"It has the ability to reconstitute
its entire cellular structure to
transform into whatever it sees."
132,13,9,"It has the ability to reconstitute
its entire cellular structure to
transform into whatever it sees."
132,14,9,"It has the ability to reconstitute
its entire cellular structure to
transform into whatever it sees."
132,15,9,"It can transform into anything.
When it sleeps, it changes into a
stone to avoid being attacked."
132,16,9,"Its transformation ability is perfect.
However, if made to laugh, it
can’t maintain its disguise."
132,17,5,"Il a la capacité de modifier sa
structure cellulaire pour prendre
l’apparence de ce qu’il voit."
132,17,9,"It has the ability to reconstitute
its entire cellular structure to
transform into whatever it sees."
132,18,5,"Il a la capacité de modifier sa
structure cellulaire pour prendre
l’apparence de ce qu’il voit."
132,18,9,"It has the ability to reconstitute
its entire cellular structure to
transform into whatever it sees."
132,21,9,"It can reconstitute its entire cellular
structure to change into what it sees,
but it returns to normal when it relaxes."
132,22,9,"It can reconstitute its entire cellular
structure to change into what it sees,
but it returns to normal when it relaxes."
132,23,9,"It has the ability to reconstitute its entire cellular
structure to transform into whatever it sees."
132,24,9,"It can freely recombine its own cellular structure to
transform into other life-forms."
133,1,9,"Its genetic code
is irregular.
It may mutate ifit is exposed to
radiation from
element STONEs."
133,2,9,"Its genetic code
is irregular.
It may mutate ifit is exposed to
radiation from
element STONEs."
133,3,9,"Its genetic code
is unstable, so it
could evolve ina variety of ways.
There are only a
few alive."
133,4,9,"It has the ability
to alter the com­
position of itsbody to suit its
surrounding envi­
ronment."
133,5,9,"Its irregularly
configured DNA is
affected by itssurroundings. It
evolves if its en­
vironment changes."
133,6,9,"Its ability to
evolve into many
forms allows it toadapt smoothly
and perfectly to
any environment."
133,7,9,"EEVEE has an unstable genetic makeup
that suddenly mutates due to the
environment in which it lives.Radiation from various STONES causes
this POKéMON to evolve."
133,8,9,"EEVEE has an unstable genetic makeup
that suddenly mutates due to the
environment in which it lives.Radiation from various STONES causes
this POKéMON to evolve."
133,9,9,"An EEVEE has an unstable genetic makeup
that suddenly mutates due to its
environment. Radiation from various
STONES causes this POKéMON to evolve."
133,10,9,"An extremely rare POKéMON that may
evolve in a number of different ways
depending on stimuli."
133,11,9,"Its genetic code is irregular. It may
mutate if it is exposed to radiation from
element STONES."
133,12,9,"A rare Pokémon that adapts to
harsh environments by taking on
different evolutionary forms."
133,13,9,"A rare Pokémon that adapts to
harsh environments by taking on
different evolutionary forms."
133,14,9,"Because its genetic makeup is
irregular, it quickly changes its
form due to a variety of causes."
133,15,9,"It has the ability to alter the
composition of its body to suit its
surrounding environment."
133,16,9,"Its irregularly configured DNA is
affected by its surroundings. It
evolves if its environment changes."
133,17,5,"Son ADN particulier lui permet de
s’adapter très rapidement à son
environnement."
133,17,9,"Because its genetic makeup is
irregular, it quickly changes its
form due to a variety of causes."
133,18,5,"Son ADN particulier lui permet de
s’adapter très rapidement à son
environnement."
133,18,9,"Because its genetic makeup is
irregular, it quickly changes its
form due to a variety of causes."
133,21,9,"Thanks to its unstable genetic makeup,
this special Pokémon conceals many
different possible evolutions."
133,22,9,"Thanks to its unstable genetic makeup,
this special Pokémon conceals many
different possible evolutions."
133,23,9,"A rare Pokémon that adapts to harsh environments
by taking on different evolutionary forms."
133,24,9,"Thanks to its unstable genetic makeup, this
special Pokémon conceals many different
possible evolutions."
134,1,9,"Lives close to
water. Its long
tail is ridgedwith a fin which
is often mistaken
for a mermaid's."
134,2,9,"Lives close to
water. Its long
tail is ridgedwith a fin which
is often mistaken
for a mermaid's."
134,3,9,"Its cell structure
is similar to
water molecules.It will melt away
and become invis­
ible in water."
134,4,9,"When VAPOREON's
fins begin to vi­
brate, it is asign that rain
will come within a
few hours."
134,5,9,"It prefers beauti­
ful shores. With
cells similar towater molecules,
it could melt in
water."
134,6,9,"As it uses the
fins on the tip
of its tail toswim, it blends
with the water
perfectly."
134,7,9,"VAPOREON underwent a spontaneous
mutation and grew fins and gills that
allow it to live underwater.This POKéMON has the ability to freely
control water."
134,8,9,"VAPOREON underwent a spontaneous
mutation and grew fins and gills that
allow it to live underwater.This POKéMON has the ability to freely
control water."
134,9,9,"VAPOREON underwent a spontaneous
mutation and grew fins and gills that
allow them to live underwater. They have
the ability to freely control water."
134,10,9,"Its body’s cellular structure is similar to
the molecular composition of water.
It can melt invisibly in water."
134,11,9,"Lives close to water. Its long tail is
ridged with a fin which is often mistaken
for a mermaid’s."
